RecordId,ConflictId,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,Year,IntensityLevel,CumulativeIntensity,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,EpEnd,EpEndDate,EpEndPrec,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version,location_key,lat,lon
1988,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,1990,1,1,3,08/31/74,4,07/31/83,3,0,NULL,NULL,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
1989,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,1991,1,1,3,08/31/74,4,07/31/83,3,0,NULL,NULL,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
1990,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,1992,1,1,3,08/31/74,4,07/31/83,3,1,06/30/92,3,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
1991,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,1994,1,1,3,08/31/74,4,12/31/94,5,0,NULL,NULL,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
1992,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,1995,1,1,3,08/31/74,4,12/31/94,5,1,12/31/95,5,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
1993,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,1998,1,1,3,08/31/74,4,12/31/98,5,0,NULL,NULL,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
1994,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,1999,1,1,3,08/31/74,4,12/31/98,5,0,NULL,NULL,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
1995,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,2000,1,1,3,08/31/74,4,12/31/98,5,0,NULL,NULL,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
1996,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,2001,1,1,3,08/31/74,4,12/31/98,5,0,NULL,NULL,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
1997,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,2002,1,1,3,08/31/74,4,12/31/98,5,0,NULL,NULL,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
1998,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,2003,1,1,3,08/31/74,4,12/31/98,5,0,NULL,NULL,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
1999,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,2004,1,1,3,08/31/74,4,12/31/98,5,0,NULL,NULL,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
2000,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,2005,1,1,3,08/31/74,4,12/31/98,5,0,NULL,NULL,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
2001,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,2006,1,1,3,08/31/74,4,12/31/98,5,0,NULL,NULL,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
2002,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,2007,1,1,3,08/31/74,4,12/31/98,5,0,NULL,NULL,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
2003,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,2008,1,1,3,08/31/74,4,12/31/98,5,0,NULL,NULL,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
2004,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,2009,1,1,3,08/31/74,4,12/31/98,5,0,NULL,NULL,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
2005,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,2010,1,1,3,08/31/74,4,12/31/98,5,0,NULL,NULL,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
2006,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,2011,1,1,3,08/31/74,4,12/31/98,5,0,NULL,NULL,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
2007,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,2012,1,1,3,08/31/74,4,12/31/98,5,0,NULL,NULL,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
2008,1-219,Ethiopia,Government of Ethiopia,NULL,OLF,1404,NULL,1,Oromiya,2013,1,1,3,08/31/74,4,12/31/98,5,0,NULL,NULL,530,NULL,NULL,NULL,530,4,04/01/14,Ethiopia,8.6267033,39.63755417
2009,1-220,Russia (Soviet Union),Government of Russia (Soviet U,NULL,Wahhabi movement of the Buinak,1201,NULL,1,Dagestan,1999,1,0,3,08/29/99,1,09/02/99,1,1,09/24/99,1,365,NULL,NULL,NULL,365,1,04/01/14,Russia (Soviet Union),63.125187,103.7539825
2010,1-221,Uzbekistan,Government of Uzbekistan,NULL,IMU,1202,NULL,2,NULL,1999,1,0,3,02/16/99,1,03/30/99,1,0,NULL,NULL,704,NULL,NULL,NULL,704,3,04/01/14,Uzbekistan,41.772392,63.14588928
2011,1-221,Uzbekistan,Government of Uzbekistan,Government of Kyrgyzstan,IMU,1202,NULL,2,NULL,2000,1,0,4,02/16/99,1,03/30/99,1,1,10/01/00,2,704,703,NULL,NULL,704,3,04/01/14,Uzbekistan,41.772392,63.14588928
2012,1-221,Uzbekistan,Government of Uzbekistan,NULL,JIG,1203,NULL,2,NULL,2004,1,0,3,02/16/99,1,03/30/04,1,1,07/30/04,1,704,NULL,NULL,NULL,704,3,04/01/14,Uzbekistan,41.772392,63.14588928
2013,1-222,Central African Republic,Government of Central African ,Government of Libya,Military faction (forces of An,1406,NULL,2,NULL,2001,1,0,4,05/27/01,1,06/01/01,1,0,NULL,NULL,482,620,NULL,NULL,482,4,04/01/14,Central African Republic,6.5741234,20.48692322
2014,1-222,Central African Republic,Government of Central African ,NULL,Forces of Francois Bozize,1407,NULL,2,NULL,2002,1,0,3,05/27/01,1,06/01/01,1,1,12/19/02,1,482,NULL,NULL,NULL,482,4,04/01/14,Central African Republic,6.5741234,20.48692322
2015,1-222,Central African Republic,Government of Central African ,Government of France,UFDR,1408,NULL,2,NULL,2006,1,0,4,05/27/01,1,11/28/06,2,1,12/01/06,1,482,220,NULL,NULL,482,4,04/01/14,Central African Republic,6.5741234,20.48692322
2016,1-222,Central African Republic,Government of Central African ,NULL,CPJP,1937,NULL,2,NULL,2009,1,0,3,05/27/01,1,12/07/09,1,0,NULL,NULL,482,NULL,NULL,NULL,482,4,04/01/14,Central African Republic,6.5741234,20.48692322
2017,1-222,Central African Republic,Government of Central African ,NULL,CPJP,1937,NULL,2,NULL,2010,1,0,3,05/27/01,1,12/07/09,1,0,NULL,NULL,482,NULL,NULL,NULL,482,4,04/01/14,Central African Republic,6.5741234,20.48692322
2018,1-222,Central African Republic,Government of Central African ,NULL,CPJP,1937,NULL,2,NULL,2011,1,0,3,05/27/01,1,12/07/09,1,0,NULL,NULL,482,NULL,NULL,NULL,482,4,04/01/14,Central African Republic,6.5741234,20.48692322
2019,1-222,Central African Republic,Government of Central African ,Government of Chad,Seleka,2044,NULL,2,NULL,2012,1,0,4,05/27/01,1,12/07/09,1,0,NULL,NULL,482,483,NULL,NULL,482,4,04/01/14,Central African Republic,6.5741234,20.48692322
2020,1-222,Central African Republic,Government of Central African ,Government of South Africa,Seleka,2044,NULL,2,NULL,2013,1,0,4,05/27/01,1,12/07/09,1,0,NULL,NULL,482,560,NULL,NULL,482,4,04/01/14,Central African Republic,6.5741234,20.48692322
2021,1-223,"Macedonia, FYR","Government of Macedonia, FYR",NULL,UCK,1204,NULL,2,NULL,2001,1,0,3,01/11/00,1,05/31/01,3,1,08/13/01,1,343,NULL,NULL,NULL,343,1,04/01/14,Macedonia,41.600456,21.70089531
2022,1-224,United States of America,Government of United States of,"Government of Australia, Gover",al-Qaida ,1630,NULL,2,NULL,2001,2,1,4,09/11/01,1,09/11/01,1,0,NULL,NULL,2,"900, 20, 220, 260, 325, 290, 6",NULL,NULL,2,5,04/01/14,United States of America,39.443256,-98.9573364
2023,1-224,United States of America,Government of United States of,"Government of Afghanistan, Gov",al-Qaida ,1630,NULL,2,NULL,2002,1,1,4,09/11/01,1,09/11/01,1,0,NULL,NULL,2,"700, 900, 20, 390, 220, 260, 3",NULL,NULL,2,5,04/01/14,United States of America,39.443256,-98.9573364
2024,1-224,United States of America,Government of United States of,"Government of Afghanistan, Gov",al-Qaida ,1630,NULL,2,NULL,2003,1,1,4,09/11/01,1,09/11/01,1,0,NULL,NULL,2,"700, 20, 390, 220, 325, 368, 2",NULL,NULL,2,5,04/01/14,United States of America,39.443256,-98.9573364
2025,1-224,United States of America,Government of United States of,"Government of Afghanistan, Gov",al-Qaida ,1630,NULL,2,NULL,2004,1,1,4,09/11/01,1,09/11/01,1,0,NULL,NULL,2,"700, 211, 20, 316, 220, 260, 3",NULL,NULL,2,5,04/01/14,United States of America,39.443256,-98.9573364
2026,1-224,United States of America,Government of United States of,"Government of Belgium, Governm",al-Qaida ,1630,NULL,2,NULL,2005,1,1,4,09/11/01,1,09/11/01,1,0,NULL,NULL,2,"211, 20, 344, 390, 366, 220, 3",NULL,NULL,2,5,04/01/14,United States of America,39.443256,-98.9573364
2027,1-224,United States of America,Government of United States of,"Government of Afghanistan, Gov",al-Qaida ,1630,NULL,2,NULL,2006,1,1,4,09/11/01,1,09/11/01,1,0,NULL,NULL,2,"700, 770, 670, 200",NULL,NULL,2,5,04/01/14,United States of America,39.443256,-98.9573364
2028,1-224,United States of America,Government of United States of,"Government of Afghanistan, Gov",al-Qaida ,1630,NULL,2,NULL,2007,1,1,4,09/11/01,1,09/11/01,1,0,NULL,NULL,2,"700, 770, 670, 200",NULL,NULL,2,5,04/01/14,United States of America,39.443256,-98.9573364
2029,1-224,United States of America,Government of United States of,"Government of Afghanistan, Gov",al-Qaida ,1630,NULL,2,NULL,2008,1,1,4,09/11/01,1,09/11/01,1,0,NULL,NULL,2,"700, 316, 770, 360",NULL,NULL,2,5,04/01/14,United States of America,39.443256,-98.9573364
2030,1-224,United States of America,Government of United States of,"Government of Afghanistan, Gov",al-Qaida ,1630,NULL,2,NULL,2009,1,1,4,09/11/01,1,09/11/01,1,0,NULL,NULL,2,"700, 20, 316, 220, 663, 210, 7",NULL,NULL,2,5,04/01/14,United States of America,39.443256,-98.9573364
2031,1-224,United States of America,Government of United States of,"Government of Afghanistan, Gov",al-Qaida ,1630,NULL,2,NULL,2010,1,1,4,09/11/01,1,09/11/01,1,0,NULL,NULL,2,"700, 20, 220, 663, 210, 360",NULL,NULL,2,5,04/01/14,United States of America,39.443256,-98.9573364
2032,1-224,United States of America,Government of United States of,"Government of Afghanistan, Gov",al-Qaida ,1630,NULL,2,NULL,2011,1,1,4,09/11/01,1,09/11/01,1,0,NULL,NULL,2,"700, 220, 663",NULL,NULL,2,5,04/01/14,United States of America,39.443256,-98.9573364
2033,1-224,United States of America,Government of United States of,"Government of Afghanistan, Gov",al-Qaida ,1630,NULL,2,NULL,2012,1,1,4,09/11/01,1,09/11/01,1,0,NULL,NULL,2,"700, 220, 663",NULL,NULL,2,5,04/01/14,United States of America,39.443256,-98.9573364
2034,1-224,United States of America,Government of United States of,"Government of Afghanistan, Gov",al-Qaida ,1630,NULL,2,NULL,2013,1,1,4,09/11/01,1,09/11/01,1,0,NULL,NULL,2,"700, 663",NULL,NULL,2,5,04/01/14,United States of America,39.443256,-98.9573364
2035,1-225,Ivory Coast,Government of Ivory Coast,NULL,"MPCI, MPIGO",NULL,NULL,2,NULL,2002,1,0,3,09/19/02,1,09/20/02,2,0,NULL,NULL,437,NULL,NULL,NULL,437,4,04/01/14,Ivory Coast,7.5987554,-5.55257463
2036,1-225,Ivory Coast,Government of Ivory Coast,NULL,"MJP, MPIGO",NULL,NULL,2,NULL,2003,1,0,3,09/19/02,1,09/20/02,2,0,NULL,NULL,437,NULL,NULL,NULL,437,4,04/01/14,Ivory Coast,7.5987554,-5.55257463
2037,1-225,Ivory Coast,Government of Ivory Coast,NULL,FRCI,1412,NULL,2,NULL,2004,1,0,3,09/19/02,1,09/20/02,2,1,11/09/04,2,437,NULL,NULL,NULL,437,4,04/01/14,Ivory Coast,7.5987554,-5.55257463
2038,1-225,Ivory Coast,Government of Ivory Coast,NULL,FDSI-CI,2010,NULL,2,NULL,2011,1,0,3,09/19/02,1,03/13/11,1,1,04/27/11,1,437,NULL,NULL,NULL,437,4,04/01/14,Ivory Coast,7.5987554,-5.55257463
2039,1-226,"Australia, Iraq, United Kingdo","Government of Australia, Gover",NULL,Government of Iraq,645,NULL,2,NULL,2003,2,1,2,03/20/03,1,03/22/03,2,1,04/09/03,1,NULL,NULL,645,NULL,NULL,2,04/01/14,Australia,-25.585241,134.5041199
2040,1-227,India,Government of India,NULL,ABSU,1205,NULL,1,Bodoland,1989,1,0,3,02/18/89,1,10/10/89,1,0,NULL,NULL,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
2041,1-227,India,Government of India,NULL,ABSU,1205,NULL,1,Bodoland,1990,1,0,3,02/18/89,1,10/10/89,1,1,12/31/90,5,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
2042,1-227,India,Government of India,NULL,NDFB,1206,NULL,1,Bodoland,1993,1,0,3,02/18/89,1,12/31/93,5,0,NULL,NULL,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
2043,1-227,India,Government of India,NULL,NDFB,1206,NULL,1,Bodoland,1994,1,0,3,02/18/89,1,12/31/93,5,0,NULL,NULL,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
2044,1-227,India,Government of India,NULL,NDFB,1206,NULL,1,Bodoland,1995,1,0,3,02/18/89,1,12/31/93,5,0,NULL,NULL,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
2045,1-227,India,Government of India,NULL,NDFB,1206,NULL,1,Bodoland,1996,1,0,3,02/18/89,1,12/31/93,5,0,NULL,NULL,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
2046,1-227,India,Government of India,NULL,NDFB,1206,NULL,1,Bodoland,1997,1,0,3,02/18/89,1,12/31/93,5,0,NULL,NULL,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
2047,1-227,India,Government of India,NULL,NDFB,1206,NULL,1,Bodoland,1998,1,0,3,02/18/89,1,12/31/93,5,0,NULL,NULL,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
2048,1-227,India,Government of India,NULL,NDFB,1206,NULL,1,Bodoland,1999,1,0,3,02/18/89,1,12/31/93,5,0,NULL,NULL,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
2049,1-227,India,Government of India,NULL,NDFB,1206,NULL,1,Bodoland,2000,1,0,3,02/18/89,1,12/31/93,5,0,NULL,NULL,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
2050,1-227,India,Government of India,NULL,NDFB,1206,NULL,1,Bodoland,2001,1,0,3,02/18/89,1,12/31/93,5,0,NULL,NULL,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
2051,1-227,India,Government of India,NULL,NDFB,1206,NULL,1,Bodoland,2002,1,0,3,02/18/89,1,12/31/93,5,0,NULL,NULL,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
2052,1-227,India,Government of India,NULL,NDFB,1206,NULL,1,Bodoland,2003,1,0,3,02/18/89,1,12/31/93,5,0,NULL,NULL,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
2053,1-227,India,Government of India,NULL,NDFB,1206,NULL,1,Bodoland,2004,1,0,3,02/18/89,1,12/31/93,5,1,10/15/04,1,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
2054,1-227,India,Government of India,NULL,NDFB - RD,1950,NULL,1,Bodoland,2009,1,0,3,02/18/89,1,06/12/09,1,0,NULL,NULL,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
2055,1-227,India,Government of India,NULL,"NDFB, NDFB - RD",NULL,NULL,1,Bodoland,2010,1,0,3,02/18/89,1,06/12/09,1,1,11/08/10,1,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
2056,1-227,India,Government of India,NULL,NDFB-S,3151,NULL,1,Bodoland,2013,1,0,3,02/18/89,1,12/11/13,1,0,NULL,NULL,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
2057,1-228,Myanmar (Burma),Government of Myanmar (Burma),NULL,UWSA,1207,NULL,1,Wa,1997,1,0,3,03/16/97,4,03/16/97,4,1,07/15/97,3,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
2058,1-248,Thailand,Government of Thailand,NULL,Patani insurgents,1208,NULL,1,Patani,2003,1,0,3,12/31/65,5,10/27/03,1,0,NULL,NULL,800,NULL,NULL,NULL,800,3,04/01/14,Thailand,14.484582,100.8519135
2059,1-248,Thailand,Government of Thailand,NULL,Patani insurgents,1208,NULL,1,Patani,2004,1,0,3,12/31/65,5,10/27/03,1,0,NULL,NULL,800,NULL,NULL,NULL,800,3,04/01/14,Thailand,14.484582,100.8519135
2060,1-248,Thailand,Government of Thailand,NULL,Patani insurgents,1208,NULL,1,Patani,2005,1,0,3,12/31/65,5,10/27/03,1,0,NULL,NULL,800,NULL,NULL,NULL,800,3,04/01/14,Thailand,14.484582,100.8519135
2061,1-248,Thailand,Government of Thailand,NULL,Patani insurgents,1208,NULL,1,Patani,2006,1,0,3,12/31/65,5,10/27/03,1,0,NULL,NULL,800,NULL,NULL,NULL,800,3,04/01/14,Thailand,14.484582,100.8519135
2062,1-248,Thailand,Government of Thailand,NULL,Patani insurgents,1208,NULL,1,Patani,2007,1,0,3,12/31/65,5,10/27/03,1,0,NULL,NULL,800,NULL,NULL,NULL,800,3,04/01/14,Thailand,14.484582,100.8519135
2063,1-248,Thailand,Government of Thailand,NULL,Patani insurgents,1208,NULL,1,Patani,2008,1,0,3,12/31/65,5,10/27/03,1,0,NULL,NULL,800,NULL,NULL,NULL,800,3,04/01/14,Thailand,14.484582,100.8519135
2064,1-248,Thailand,Government of Thailand,NULL,Patani insurgents,1208,NULL,1,Patani,2009,1,1,3,12/31/65,5,10/27/03,1,0,NULL,NULL,800,NULL,NULL,NULL,800,3,04/01/14,Thailand,14.484582,100.8519135
2065,1-248,Thailand,Government of Thailand,NULL,Patani insurgents,1208,NULL,1,Patani,2010,1,1,3,12/31/65,5,10/27/03,1,0,NULL,NULL,800,NULL,NULL,NULL,800,3,04/01/14,Thailand,14.484582,100.8519135
2066,1-248,Thailand,Government of Thailand,NULL,Patani insurgents,1208,NULL,1,Patani,2011,1,1,3,12/31/65,5,10/27/03,1,0,NULL,NULL,800,NULL,NULL,NULL,800,3,04/01/14,Thailand,14.484582,100.8519135
2067,1-248,Thailand,Government of Thailand,NULL,Patani insurgents,1208,NULL,1,Patani,2012,1,1,3,12/31/65,5,10/27/03,1,0,NULL,NULL,800,NULL,NULL,NULL,800,3,04/01/14,Thailand,14.484582,100.8519135
2068,1-248,Thailand,Government of Thailand,NULL,Patani insurgents,1208,NULL,1,Patani,2013,1,1,3,12/31/65,5,10/27/03,1,0,NULL,NULL,800,NULL,NULL,NULL,800,3,04/01/14,Thailand,14.484582,100.8519135
2069,1-249,Nigeria,Government of Nigeria,NULL,Ahlul Sunnah Jamaa,1413,NULL,1,Northern Nigeria,2004,1,0,3,12/28/03,2,09/23/04,1,1,10/08/04,1,475,NULL,NULL,NULL,475,4,04/01/14,Nigeria,9.5595055,8.077880859
2070,1-250,Nigeria,Government of Nigeria,NULL,NDPVF,1414,NULL,1,Niger Delta,2004,1,0,3,06/04/04,1,06/04/04,1,1,09/20/04,3,475,NULL,NULL,NULL,475,4,04/01/14,Nigeria,9.5595055,8.077880859
2071,1-251,Israel,Government of Israel,NULL,Hezbollah,1209,NULL,1,Southern Lebanon,1990,1,0,3,09/30/86,4,07/10/90,1,0,NULL,NULL,666,NULL,NULL,NULL,666,2,04/01/14,Israel,31.814194,34.75337219
2072,1-251,Israel,Government of Israel,NULL,Hezbollah,1209,NULL,1,Southern Lebanon,1991,1,0,3,09/30/86,4,07/10/90,1,0,NULL,NULL,666,NULL,NULL,NULL,666,2,04/01/14,Israel,31.814194,34.75337219
2073,1-251,Israel,Government of Israel,NULL,Hezbollah,1209,NULL,1,Southern Lebanon,1992,1,0,3,09/30/86,4,07/10/90,1,0,NULL,NULL,666,NULL,NULL,NULL,666,2,04/01/14,Israel,31.814194,34.75337219
2074,1-251,Israel,Government of Israel,NULL,Hezbollah,1209,NULL,1,Southern Lebanon,1993,1,0,3,09/30/86,4,07/10/90,1,0,NULL,NULL,666,NULL,NULL,NULL,666,2,04/01/14,Israel,31.814194,34.75337219
2075,1-251,Israel,Government of Israel,NULL,Hezbollah,1209,NULL,1,Southern Lebanon,1994,1,0,3,09/30/86,4,07/10/90,1,0,NULL,NULL,666,NULL,NULL,NULL,666,2,04/01/14,Israel,31.814194,34.75337219
2076,1-251,Israel,Government of Israel,NULL,Hezbollah,1209,NULL,1,Southern Lebanon,1995,1,0,3,09/30/86,4,07/10/90,1,0,NULL,NULL,666,NULL,NULL,NULL,666,2,04/01/14,Israel,31.814194,34.75337219
2077,1-251,Israel,Government of Israel,NULL,Hezbollah,1209,NULL,1,Southern Lebanon,1996,1,0,3,09/30/86,4,07/10/90,1,0,NULL,NULL,666,NULL,NULL,NULL,666,2,04/01/14,Israel,31.814194,34.75337219
2078,1-251,Israel,Government of Israel,NULL,Hezbollah,1209,NULL,1,Southern Lebanon,1997,1,0,3,09/30/86,4,07/10/90,1,0,NULL,NULL,666,NULL,NULL,NULL,666,2,04/01/14,Israel,31.814194,34.75337219
2079,1-251,Israel,Government of Israel,NULL,Hezbollah,1209,NULL,1,Southern Lebanon,1998,1,0,3,09/30/86,4,07/10/90,1,0,NULL,NULL,666,NULL,NULL,NULL,666,2,04/01/14,Israel,31.814194,34.75337219
2080,1-251,Israel,Government of Israel,NULL,Hezbollah,1209,NULL,1,Southern Lebanon,1999,1,0,3,09/30/86,4,07/10/90,1,1,12/31/99,5,666,NULL,NULL,NULL,666,2,04/01/14,Israel,31.814194,34.75337219
2081,1-251,Israel,Government of Israel,NULL,Hezbollah,1209,NULL,1,Southern Lebanon,2006,1,1,3,09/30/86,4,07/13/06,1,1,08/14/06,1,666,NULL,NULL,NULL,666,2,04/01/14,Israel,31.814194,34.75337219
2082,1-252,"Tanzania, Uganda",Government of Tanzania,NULL,Government of Uganda,500,NULL,1,Kagera Salient,1978,1,0,2,11/11/78,2,11/15/78,2,1,11/16/78,1,510,NULL,500,NULL,NULL,4,04/01/14,Tanzania,-6.3068972,34.85392761
2083,1-253,Mauritania,Government of Mauritania,NULL,POLISARIO,1417,NULL,1,Western Sahara,1975,1,0,3,12/10/75,1,12/19/75,2,0,NULL,NULL,435,NULL,NULL,NULL,435,4,04/01/14,Mauritania,20.258995,-10.3644371
2084,1-253,Mauritania,Government of Mauritania,NULL,POLISARIO,1417,NULL,1,Western Sahara,1976,1,0,3,12/10/75,1,12/19/75,2,0,NULL,NULL,435,NULL,NULL,NULL,435,4,04/01/14,Mauritania,20.258995,-10.3644371
2085,1-253,Mauritania,Government of Mauritania,NULL,POLISARIO,1417,NULL,1,Western Sahara,1977,1,1,3,12/10/75,1,12/19/75,2,0,NULL,NULL,435,NULL,NULL,NULL,435,4,04/01/14,Mauritania,20.258995,-10.3644371
2086,1-253,Mauritania,Government of Mauritania,NULL,POLISARIO,1417,NULL,1,Western Sahara,1978,1,1,3,12/10/75,1,12/19/75,2,1,12/31/78,5,435,NULL,NULL,NULL,435,4,04/01/14,Mauritania,20.258995,-10.3644371
2087,1-254,DR Congo (Zaire),Government of DR Congo (Zaire),NULL,BDK,1415,NULL,1,Kongo Kingdom,2007,1,0,3,07/02/98,1,02/01/07,2,0,NULL,NULL,490,NULL,NULL,NULL,490,4,04/01/14,DR Congo (Zaire),-2.8798661,23.65637779
2088,1-254,DR Congo (Zaire),Government of DR Congo (Zaire),NULL,BDK,1415,NULL,1,Kongo Kingdom,2008,1,0,3,07/02/98,1,02/01/07,2,1,03/31/08,3,490,NULL,NULL,NULL,490,4,04/01/14,DR Congo (Zaire),-2.8798661,23.65637779
2089,1-255,Niger,Government of Niger,NULL,FLAA,1376,NULL,2,NULL,1991,1,0,3,10/25/91,1,12/31/91,3,0,NULL,NULL,436,NULL,NULL,NULL,436,4,04/01/14,Niger,17.424074,9.400633812
2090,1-255,Niger,Government of Niger,NULL,FLAA,1376,NULL,2,NULL,1992,1,0,3,10/25/91,1,12/31/91,3,1,12/18/92,1,436,NULL,NULL,NULL,436,4,04/01/14,Niger,17.424074,9.400633812
2091,1-255,Niger,Government of Niger,NULL,UFRA,1378,NULL,2,NULL,1997,1,0,3,10/25/91,1,10/19/97,1,1,11/28/97,1,436,NULL,NULL,NULL,436,4,04/01/14,Niger,17.424074,9.400633812
2092,1-255,Niger,Government of Niger,NULL,MNJ,1416,NULL,2,NULL,2007,1,0,3,10/25/91,1,04/30/07,1,0,NULL,NULL,436,NULL,NULL,NULL,436,4,04/01/14,Niger,17.424074,9.400633812
2093,1-255,Niger,Government of Niger,NULL,MNJ,1416,NULL,2,NULL,2008,1,0,3,10/25/91,1,04/30/07,1,1,11/16/08,2,436,NULL,NULL,NULL,436,4,04/01/14,Niger,17.424074,9.400633812
2094,1-256,"Afghanistan, Russia (Soviet Un",Government of Afghanistan,NULL,Government of Russia (Soviet U,365,NULL,2,NULL,1979,1,0,2,12/27/79,1,12/27/79,1,1,12/28/79,1,700,NULL,365,NULL,NULL,3,04/01/14,Afghanistan,33.833248,66.02528381
2095,1-257,Russia (Soviet Union),Government of Russia (Soviet U,NULL,Forces of the Caucasus Emirate,1210,NULL,1,Caucasus Emirate,2007,1,0,3,10/09/07,1,11/28/07,1,0,NULL,NULL,365,NULL,NULL,NULL,365,1,04/01/14,Russia (Soviet Union),63.125187,103.7539825
2096,1-257,Russia (Soviet Union),Government of Russia (Soviet U,NULL,Forces of the Caucasus Emirate,1210,NULL,1,Caucasus Emirate,2008,1,0,3,10/09/07,1,11/28/07,1,0,NULL,NULL,365,NULL,NULL,NULL,365,1,04/01/14,Russia (Soviet Union),63.125187,103.7539825
2097,1-257,Russia (Soviet Union),Government of Russia (Soviet U,NULL,Forces of the Caucasus Emirate,1210,NULL,1,Caucasus Emirate,2009,1,1,3,10/09/07,1,11/28/07,1,0,NULL,NULL,365,NULL,NULL,NULL,365,1,04/01/14,Russia (Soviet Union),63.125187,103.7539825
